0,cmu_15-221
1,mit_6.641
2,psu_CSE 551
3,msu_CSE 440
4,mit_6.UR
5,iowa_CS:3110
6,psu_CMPSC 311
7,mit_6.002
8,psu_CMPSC 421
9,mit_6.853
10,princeton_COS  217
11,mit_6.302
12,illinois_CS 241
13,mit_6.169
14,cmu_15-323
15,maryland_CMSC 460
16,psu_CSE 522
17,mit_6.012
18,mit_6.013
19,stanford_CS 181
20,mit_6.814
21,cmu_15-359
22,purdue_CS 50300
23,caltech_CS 38
24,stanford_CS 148
25,iowa_CS:2110
26,mit_6.863
27,cmu_15-104
28,cmu_15-387
29,stanford_CS 193A
30,illinois_CS 411
31,illinois_CS 125
32,maryland_CMSC 436
33,stanford_CS 276
34,stanford_CS 267
35,mit_6.452
36,stanford_CS 224U
37,stanford_CS 103A
38,mit_6.866
39,mit_6.021
40,cmu_15-211
41,msu_CSE 843
42,msu_CSE 410
43,iowa_CS:5350
44,maryland_CMSC 106
45,psu_CMPSC 458
46,mit_6.852
47,maryland_CMSC 422
48,cmu_15-237
49,illinois_CS 461
50,mit_6.719
51,caltech_CS 11
52,iowa_CS:4350
53,cmu_15-122
54,mit_6.803
55,mit_6.685
56,princeton_COS  402
57,msu_CSE 429
58,stanford_CS 476B
59,illinois_CS 484
60,msu_CSE 914
61,msu_CSE 420
62,"princeton_COS  109,EGR  109"
63,illinois_CS 463
64,stanford_CS 147
65,caltech_CS 101
66,illinois_CS 492
67,mit_6.905
68,purdue_CS 62600
69,cmu_15-354
70,caltech_CS 1
71,iowa_CS:3330
72,mit_6.922
73,caltech_CS 119
74,illinois_CS 467
75,psu_CMPSC 431W
76,cmu_15-464
77,maryland_CMSC 714
78,stanford_CS 229T
79,psu_CSE 531
80,illinois_CS 460
81,cmu_15-412
82,mit_6.01
83,psu_CMPSC 483W
84,maryland_CMSC 250
85,psu_CSE 564
86,psu_CMPSC 438
87,mit_6.602
88,caltech_CMS/CS/EE 144
89,mit_6.431
90,illinois_CS 477
91,mit_6.870
92,iowa_CS:2820
93,illinois_CS 493
94,psu_CMPSC 451
95,mit_6.522
96,mit_6.152
97,mit_6.115
98,cmu_15-451
99,psu_CSE 557
100,illinois_CS 465
101,stanford_CS 194
102,cmu_15-319
103,mit_6.871
104,caltech_CS 24
105,cmu_15-437
106,princeton_COS  451
107,iowa_CS:2420
108,caltech_CS/CNS/EE 156
109,msu_CSE 435
110,illinois_CS 548
111,mit_6.865
112,mit_6.630
113,purdue_CS 53500
114,stanford_CS 107E
115,cmu_15-449
116,mit_6.450
117,msu_CSE 484
118,mit_6.556
119,stanford_CS 265
120,psu_CSE 542
121,mit_6.003
122,illinois_CS 574
123,stanford_CS 157
124,illinois_CS 447
125,"princeton_COS  432,ELE  432"
126,illinois_CS 476
127,illinois_CS 420
128,stanford_CS 221
129,stanford_CS 106A
130,mit_6.111
131,mit_6.437
132,mit_6.776
133,msu_CSE 260
134,msu_CSE 480
135,mit_6.161
136,mit_6.071
137,illinois_CS 233
138,mit_6.268
139,illinois_CS 419
140,cmu_15-441
141,mit_6.875
142,psu_CMPSC 221
143,cmu_15-411
144,mit_6.828
145,psu_CMPSC 456
146,maryland_CMSC 414
147,psu_CMPSC 302
148,caltech_CS 118
149,cmu_15-390
150,cmu_15-214
151,stanford_CS 549
152,cmu_15-386
153,stanford_CS 106B
154,illinois_CS 494
155,illinois_CS 173
156,mit_6.344
157,psu_CMPSC 460
158,mit_6.632
159,msu_CSE 331
160,psu_CMPSC 461
161,illinois_CS 428
162,iowa_CS:5610
163,caltech_SS/CS 149
164,psu_CMPSC 436
165,illinois_CS 438
166,illinois_CS 527
167,stanford_CS 193P
168,purdue_CS 53600
169,mit_6.846
170,mit_6.045
171,mit_6.781
172,psu_CMPSC 202
173,iowa_CS:4520
174,princeton_COS  518
175,msu_CSE 847
176,caltech_SS/CS 241
177,msu_CSE 335
178,iowa_CS:4330
179,iowa_CS:3620
180,cmu_15-465
181,psu_CMPSC 442
182,mit_6.581
183,iowa_CS:4440
184,mit_6.172
185,mit_6.334
186,illinois_CS 565
187,cmu_15-322
188,purdue_CS 63800
189,purdue_CS 63600
190,stanford_CS 232
191,psu_CSE 539
192,mit_6.254
193,iowa_CS:5800
194,stanford_CS 367
195,mit_6.004
196,stanford_CS 211
197,cmu_15-610
198,purdue_CS 51400
199,caltech_CS/CNS 174
200,cmu_15-405
201,mit_6.673
202,mit_6.345
203,stanford_CS 143
204,maryland_CMSC 456
205,cmu_15-321
206,cmu_15-385
207,stanford_CS 227B
208,iowa_CS:4500
209,stanford_CS 166
210,maryland_CMSC 330
211,psu_CSE 544
212,princeton_COS  513
213,mit_6.728
214,psu_CMPSC 473
215,illinois_CS 426
216,stanford_CS 255
217,mit_6.131
218,caltech_BE/CS/CNS/Bi 191
219,mit_6.175
220,cmu_15-251
221,purdue_CS 63500
222,stanford_CS 231B
223,iowa_CS:4740
224,maryland_CMSC 424
225,caltech_CS 138
226,caltech_CS 3
227,maryland_CMSC 351
228,psu_CMPSC 448
229,cmu_15-312
230,caltech_CS 2
231,illinois_CS 210
232,mit_6.456
233,msu_CSE 422
234,stanford_CS 316
235,psu_CMPSC 485W
236,mit_6.0002
237,cmu_15-295
238,caltech_CS 151
239,psu_CMPSC 463
240,mit_6.551
241,caltech_CS/EE 145
242,psu_CMPSC 444
243,illinois_CS 422
244,mit_6.732
245,psu_CMPSC 457
246,caltech_CS 150
247,mit_6.033
248,stanford_CS 261
249,caltech_CS 176
250,mit_6.830
251,cmu_15-418
252,mit_6.833
253,maryland_CMSC 131
254,psu_CSE 565
255,mit_6.376
256,msu_CSE 131
257,mit_6.301
258,stanford_CS 167
259,psu_CSE 545
